#event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 02:26:32 UTC,view,6200737,2053013552293216471,appliances.environment.air_heater,oasis,10.79,515371956,aa07a9ab-5dcf-406e-995c-b59652696f25
2019-10-01 02:26:33 UTC,view,21401532,2053013561579406073,electronics.clocks,casio,72.33,512975726,2885756b-57f6-487b-946d-8cac7ddc4b66
2019-10-01 02:26:33 UTC,view,19300039,2053013566033757167,appliances.ironing_board,nika,29.58,517859353,13953ad3-b0ff-42ce-a7df-3f3f22b0f86d
2019-10-01 02:26:33 UTC,view,1004491,2053013555631882655,electronics.smartphone,jinga,74.62,516566900,cbfcc32a-6e59-4b6f-b9f4-2bdc4c535edf
2019-10-01 02:26:33 UTC,view,6800992,2053013554222596431,computers.components.hdd,transcend,45.05,515445710,f516843c-6627-4af1-8dd3-5a008784eb5e
2019-10-01 02:26:33 UTC,view,1003982,2053013555631882655,electronics.smartphone,huawei,102.19,554754734,b4337abb-6b74-4efc-addf-6e9d28979201
2019-10-01 02:26:33 UTC,view,1004669,2053013555631882655,electronics.smartphone,xiaomi,74.39,554095038,5994e533-16e9-44d0-ac07-d266e611046d
2019-10-01 02:26:33 UTC,view,41000004,2125175529001713727,,dewalt,180.16,519178692,b78245eb-9c6a-42b1-89dd-8c2404c2a6f0
2019-10-01 02:26:33 UTC,view,15800118,2053013560144954031,,bosch,148.96,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:26:33 UTC,view,1005069,2053013555631882655,electronics.smartphone,vivo,321.73,514715527,85216168-a50f-48a4-a127-4ee9cc9421e4
2019-10-01 02:26:33 UTC,view,7600396,2053013552821698803,,xiaomi,10.27,519987583,6d5b94b1-7321-4f5a-a5cf-65f35f41d3ca
2019-10-01 02:26:33 UTC,view,1500430,2053013552955916539,computers.peripherals.printer,canon,179.44,519409201,4e105510-e7de-40b9-93c3-1cc2de4a4ce9
2019-10-01 02:26:33 UTC,view,28718083,2053013565069067197,apparel.shoes.keds,respect,51.22,512382758,c12550dd-7f3b-4321-af7e-03f2c77014f2
2019-10-01 02:26:33 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,739.81,518585365,623d8784-7565-42b0-ad72-daef39a66e10
2019-10-01 02:26:34 UTC,view,18001391,2053013558525952589,,samsung,5.12,498613329,cbcd1d56-984c-41e9-bb13-02430fec01e2
2019-10-01 02:26:34 UTC,view,14200383,2053013557645148695,,fender,1358.05,512458373,a0e29690-3140-47e9-86b4-515eb7319f16
2019-10-01 02:26:34 UTC,view,12600008,2053013554751078769,appliances.kitchen.grill,tefal,159.52,514492564,4849192b-c0d3-4b3f-8d76-21f0908a5222
2019-10-01 02:26:34 UTC,view,44100009,2100065069302809284,,keter,204.12,512743752,e9bf0199-b527-47a5-a0a5-000a4c5e2925
2019-10-01 02:26:34 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.82,516694224,4aa96b78-3cf1-4672-887b-cb75311efb5d
2019-10-01 02:26:34 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,525144175,18e1a58b-e671-4251-8c32-ccc60ca72b66
2019-10-01 02:26:34 UTC,view,2501446,2053013564003713919,appliances.kitchen.oven,bosch,424.70,551962356,313c918d-061b-4172-8c93-b091dae7f959
2019-10-01 02:26:34 UTC,view,42300027,2095518921321874323,furniture.living_room.cabinet,,205.67,512486103,878a58c9-e9ec-4553-a994-6f9817e3cebe
2019-10-01 02:26:34 UTC,view,12400044,2053013556252639687,construction.tools.drill,dewalt,127.40,528036330,639b230b-1255-4833-8763-4aea50c7ec0c
2019-10-01 02:26:34 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,739.81,553349609,d9ea6e7a-d088-4d83-9a7d-0197d6334bc8
2019-10-01 02:26:35 UTC,view,8500095,2053013552259662037,,bosch,1009.80,539506020,c8718ad9-dd81-4511-9fc1-c308403cf054
2019-10-01 02:26:35 UTC,view,26200211,2053013563693335403,,,277.74,524675572,163555c4-8ec3-44ef-95b2-5b1b8d933ab2
2019-10-01 02:26:35 UTC,view,3801170,2053013566176363511,appliances.iron,redmond,46.28,534494611,5643ab1a-3425-4f6d-8124-1a9664da39d5
2019-10-01 02:26:35 UTC,view,5100675,2053013553341792533,electronics.clocks,xiaomi,135.14,541505850,18e33284-0448-4b84-9769-75b6fd1a65ef
2019-10-01 02:26:35 UTC,view,3200324,2053013555321504139,appliances.kitchen.meat_grinder,bosch,199.49,514994590,eac23371-9136-4d80-b4e2-268b19bc37ba
2019-10-01 02:26:35 UTC,view,12202048,2116907525176557699,sport.bicycle,sunday,308.63,550819359,e29eae52-e391-4d1a-b5cd-e2f5b4bc8ea1
2019-10-01 02:26:35 UTC,view,14700194,2053013557133443581,furniture.living_room.cabinet,,257.15,542166603,85d8ff2c-21a0-41f7-9937-b27875510c90
2019-10-01 02:26:35 UTC,view,1005098,2053013555631882655,electronics.smartphone,samsung,154.42,514480286,176b4ba0-aac7-440a-944d-f5b08741bd73
2019-10-01 02:26:35 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,1052.79,513783612,93371441-b2b7-4fc3-85f8-bddca2739825
2019-10-01 02:26:36 UTC,view,1005031,2053013555631882655,electronics.smartphone,xiaomi,205.56,527256596,03f8652a-f482-4d13-bc48-c6498b04efb8
2019-10-01 02:26:36 UTC,view,3700167,2053013565983425517,appliances.environment.vacuum,thomas,347.24,544014345,e7e2ea03-f103-4fb0-82d4-f596ac19f495
2019-10-01 02:26:36 UTC,view,5100728,2053013553341792533,electronics.clocks,aimoto,45.02,515649572,f0c1f60a-35f9-403c-a942-8af9a7046f13
2019-10-01 02:26:37 UTC,view,1004956,2053013555631882655,electronics.smartphone,xiaomi,395.10,513632293,f2cc68f7-39d1-4a50-9dcf-f2a0921bdfda
2019-10-01 02:26:37 UTC,view,42000007,2102307650380235197,,pt-group,193.06,545062028,f2417a7a-6736-48c6-a56c-6a2c468fec61
2019-10-01 02:26:37 UTC,view,1004497,2053013555631882655,electronics.smartphone,nokia,159.33,512454319,528759b3-eb4a-4832-b0c6-31ea3503c1c0
2019-10-01 02:26:37 UTC,view,3100564,2053013555262783879,appliances.kitchen.blender,philips,61.75,550318172,04aee0d0-706b-4cb6-995c-bb9711e2aa19
2019-10-01 02:26:37 UTC,view,12716717,2053013553559896355,,kapsen,54.83,526913683,b9bd4bb8-5b01-4317-b6bf-b134985d3bd2
2019-10-01 02:26:38 UTC,view,23000169,2164367422893589471,,gazpromneft,11.58,522989843,1a472d5d-b4d7-4798-b601-b7060fa1533d
2019-10-01 02:26:38 UTC,view,1004665,2053013555631882655,electronics.smartphone,samsung,871.14,549816974,f442d678-f740-4d63-9500-3ba596c887d8
2019-10-01 02:26:38 UTC,view,15901486,2053013558190408249,,agness,20.00,555462789,4626a49f-d890-414e-b482-902667a2bdad
2019-10-01 02:26:38 UTC,view,25200333,2053013562082722579,,,13.62,519111408,9ae70a41-16e7-42c2-a148-ec725c7d6737
2019-10-01 02:26:39 UTC,view,6902563,2053013560312726199,furniture.living_room.chair,lorelli,55.37,501367490,99c27df7-2474-4beb-8b71-adbdc9b52f14
2019-10-01 02:26:39 UTC,view,6800992,2053013554222596431,computers.components.hdd,transcend,45.05,515445710,f516843c-6627-4af1-8dd3-5a008784eb5e
2019-10-01 02:26:39 UTC,view,1005003,2053013555631882655,electronics.smartphone,huawei,258.21,555461801,a6b8206e-6607-43d3-9d71-38a28ee5c8ab
2019-10-01 02:26:39 UTC,view,3701282,2053013565983425517,appliances.environment.vacuum,karcher,250.67,518526791,65309775-0d9b-463b-8921-70753f6087e9
2019-10-01 02:26:39 UTC,view,22000055,2053013561327747819,,ferrino,130.51,517632987,a1af0dbd-2c5e-4f33-b9b7-dfc95392d240
2019-10-01 02:26:39 UTC,view,9400066,2053013566067311601,,jaguar,164.20,519292368,3b7d6741-3c82-4c75-8015-6f54b52612e0
2019-10-01 02:26:39 UTC,view,22700202,2053013556168753601,,stels,180.96,555286771,0478bd95-dc1c-4b76-84b9-281721d9fe45
2019-10-01 02:26:39 UTC,view,32701317,2055156924466332447,,shimano,244.54,549205538,6aa96f90-fa51-4207-b4e9-71abe6cb63b8
2019-10-01 02:26:39 UTC,view,13104843,2053013553526341921,,,217.77,542208580,28f1c782-c8a4-4110-baef-2a390c0994c8
2019-10-01 02:26:39 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,525234636,8e8e11f1-8f68-405b-8cfa-ffb67fff78d2
2019-10-01 02:26:40 UTC,view,1306737,2053013558920217191,computers.notebook,hp,791.08,513203571,4fd80b17-137d-45ba-b86a-6283ee4d6a6d
2019-10-01 02:26:40 UTC,view,13700211,2053013557452210699,,domani-spa,166.03,516347193,0a597434-7f40-4da3-b47f-a63233b219a7
2019-10-01 02:26:40 UTC,view,12712063,2053013553559896355,,triangle,30.12,555462651,72f79a04-4ca7-4148-ae54-588a61dcfd3c
2019-10-01 02:26:40 UTC,view,38900088,2085718636156158307,,brw,149.81,536841328,59a711c6-bec8-4a24-8d0f-33eeac12b309
2019-10-01 02:26:40 UTC,view,28600026,2053013558282682943,,,399.73,555463118,248412a0-e3a0-4cbe-921c-926f67474399
2019-10-01 02:26:41 UTC,view,12703209,2053013553559896355,,cordiant,84.69,555247109,49e74000-170d-4a14-a8dc-a118603654ba
2019-10-01 02:26:41 UTC,view,1004777,2053013555631882655,electronics.smartphone,xiaomi,136.40,521761558,a2884150-ebd8-4f4d-b349-dea91bc422f0
2019-10-01 02:26:41 UTC,view,19200107,2053013556202308035,construction.tools.saw,stihl,443.00,554741027,e14f20e9-0111-4569-9a93-5ffcb5b1ae7e
2019-10-01 02:26:42 UTC,view,3900398,2053013552326770905,appliances.environment.water_heater,almacom,76.55,514732891,d6002021-57d6-455c-861a-1ccfd67131c1
2019-10-01 02:26:42 UTC,view,15100369,2053013557024391671,,,771.96,539031481,0a486232-f9ab-bb2a-ca07-845e22ee0295
2019-10-01 02:26:42 UTC,view,6801074,2053013554222596431,computers.components.hdd,apacer,39.90,515169874,ea30dcbf-cf09-4adb-b3ad-d4715d4fd24f
2019-10-01 02:26:42 UTC,view,29900054,2059484601444729123,,peda,2557.59,555463012,ff140fa7-261d-4951-ab21-afb25c029670
2019-10-01 02:26:42 UTC,view,5500284,2053013563139687243,,braun,324.30,553784953,8a555405-5ff5-0c57-fb46-8f06c6c6659d
2019-10-01 02:26:42 UTC,view,14700096,2053013557133443581,furniture.living_room.cabinet,bts,231.64,555463016,456fd10e-5b1e-4077-8235-34e82c7ad8cc
2019-10-01 02:26:42 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,464.13,546213844,42ae575d-3316-4b2d-98cd-ae60756542c3
2019-10-01 02:26:42 UTC,view,5100524,2053013553341792533,electronics.clocks,,74.50,517507992,34d6c841-18ed-4115-9e10-25faab794fb3
2019-10-01 02:26:43 UTC,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,463.07,555463157,032ae62f-70a9-4524-bc03-843afcd0fdd0
2019-10-01 02:26:43 UTC,view,1004888,2053013555631882655,electronics.smartphone,samsung,231.64,533191531,301ff22c-4442-4418-84b6-89ee1c432a7b
2019-10-01 02:26:43 UTC,view,1004241,2053013555631882655,electronics.smartphone,apple,1178.50,530393296,ec326510-c493-4e26-8439-a6cb0d65abff
2019-10-01 02:26:44 UTC,view,6800992,2053013554222596431,computers.components.hdd,transcend,45.05,515445710,f516843c-6627-4af1-8dd3-5a008784eb5e
2019-10-01 02:26:44 UTC,view,15900286,2053013558190408249,,rondell,41.16,543532388,e787fc61-5a41-44c7-8c15-5a53e95e9514
2019-10-01 02:26:44 UTC,view,3700127,2053013565983425517,appliances.environment.vacuum,lg,189.26,512584306,510447fa-8dee-4027-a80a-a17dab9260af
2019-10-01 02:26:44 UTC,view,1004768,2053013555631882655,electronics.smartphone,samsung,253.36,516846425,5e9060c8-a2b1-4dcb-9bdf-20e7a95a5ad7
2019-10-01 02:26:44 UTC,view,23000161,2164367422893589471,,bardahl,23.17,515039309,d71632db-0369-42b3-9a3b-e7531c51f7c2
2019-10-01 02:26:44 UTC,view,19100391,2053013556227473861,construction.tools.saw,p.i.t.,54.75,513674690,f1f999de-333d-4153-b38c-5a27e0ebd175
2019-10-01 02:26:44 UTC,view,5000475,2053013566100866035,appliances.sewing_machine,janome,169.86,514088847,36069794-30a8-4958-82a7-9ff5b0a03709
2019-10-01 02:26:45 UTC,view,1003050,2053013555631882655,electronics.smartphone,samsung,617.52,542204592,6b763d1e-67f4-4448-af30-2d40e89b3d5d
2019-10-01 02:26:45 UTC,view,6700975,2053013554247762257,computers.components.videocards,asus,549.52,516524141,bcad6a51-8a38-41f5-893b-253eca24f64d
2019-10-01 02:26:45 UTC,view,22700084,2053013556168753601,,force,241.94,512965174,92101c4d-5516-4306-a4c7-a77d8e91e6fd
2019-10-01 02:26:45 UTC,view,1005129,2053013555631882655,electronics.smartphone,apple,1413.16,553349609,d9ea6e7a-d088-4d83-9a7d-0197d6334bc8
2019-10-01 02:26:45 UTC,view,1005031,2053013555631882655,electronics.smartphone,xiaomi,205.56,527256596,03f8652a-f482-4d13-bc48-c6498b04efb8
2019-10-01 02:26:45 UTC,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,463.07,555463157,032ae62f-70a9-4524-bc03-843afcd0fdd0
2019-10-01 02:26:45 UTC,view,3701134,2053013565983425517,appliances.environment.vacuum,bosch,105.28,539881362,6a9e5d20-a6a7-4cd2-8960-65992f472d3c
2019-10-01 02:26:45 UTC,view,1004237,2053013555631882655,electronics.smartphone,apple,1081.98,543482652,83bedcc4-3149-410d-a771-441b34c0449b
2019-10-01 02:26:45 UTC,view,1003954,2053013555631882655,electronics.smartphone,oneplus,450.20,547977099,9e0953ac-ddab-4473-9920-254a29ab8ecf
2019-10-01 02:26:45 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,464.13,554609122,dc42b4a3-f1c3-495e-98de-ab9b35b45a47
2019-10-01 02:26:45 UTC,view,4700497,2053013560899928785,auto.accessories.videoregister,,149.60,512536558,2f102a56-f257-496c-afd1-496dad748b40
2019-10-01 02:26:45 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,513884804,0c398a25-80d4-431d-a81a-aa7f8a584e40
2019-10-01 02:26:46 UTC,view,12709556,2053013553559896355,,viatti,40.16,523493220,d7cd2d62-e866-4b98-ba0a-5a481094dcfe
2019-10-01 02:26:46 UTC,view,26400958,2053013563651392361,,sokolov,394.86,518547637,b403bf51-4792-4933-9e38-77f29ed4c939
2019-10-01 02:26:46 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,555462153,08a87442-0baa-4b91-a951-ac999ed03cdc
2019-10-01 02:26:46 UTC,view,12703403,2053013553559896355,,matador,64.09,513841889,bf958f3a-435c-4558-99e2-6214bd767b59
2019-10-01 02:26:46 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,514724656,2dbe5bc4-e00b-4f49-975c-3bea6f9590d4
2019-10-01 02:26:46 UTC,view,31501018,2053013558031024687,,,244.74,525625456,398cf797-0200-4c81-94f9-d4b27fc6416e
2019-10-01 02:26:46 UTC,view,5700788,2053013553970938175,auto.accessories.player,kenwood,86.23,555221523,94bb3f36-d855-4ed6-a30f-f32ba44b6cc3
2019-10-01 02:26:47 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,739.81,525144175,18e1a58b-e671-4251-8c32-ccc60ca72b66
2019-10-01 02:26:47 UTC,view,12716717,2053013553559896355,,kapsen,54.83,526913683,b9bd4bb8-5b01-4317-b6bf-b134985d3bd2
2019-10-01 02:26:47 UTC,view,1004750,2053013555631882655,electronics.smartphone,samsung,197.43,555463077,080627c3-18f6-44f8-ace8-4f627a59394f
2019-10-01 02:26:47 UTC,view,12716924,2053013553559896355,,sunfull,54.06,527569528,5ee9ef53-b836-47cc-8814-410b8b4c24b6
2019-10-01 02:26:47 UTC,view,2701459,2053013563911439225,appliances.kitchen.refrigerators,haier,643.49,553849342,d854e804-9cb7-43e5-91a5-7c9c55ffcd37
2019-10-01 02:26:47 UTC,view,28101547,2053013564918072245,,erkaplan,328.19,549106825,caf1bd4f-6207-43be-865b-c3ecb81a5a0a
2019-10-01 02:26:47 UTC,view,7901061,2053013556487520725,furniture.kitchen.chair,,51.22,513443354,2131518b-42a7-4b3e-9f79-8a43ec72c142
2019-10-01 02:26:47 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,518599877,839e2764-11b1-4f81-af39-3970a03ef870
2019-10-01 02:26:48 UTC,view,12900085,2053013552737812719,stationery.cartrige,hp,13.10,532437544,ec618914-9549-4a49-8a0e-4a556dbdf48c
2019-10-01 02:26:48 UTC,view,5700820,2053013553970938175,auto.accessories.player,sony,60.49,512949728,383d04a3-754a-4a54-ad66-bdf212de779c
2019-10-01 02:26:48 UTC,view,3600163,2053013563810775923,appliances.kitchen.washer,indesit,179.67,547435991,a1eadae2-ef73-4da3-807f-2d5703e1e8ab
2019-10-01 02:26:48 UTC,view,32801031,2055156924273394455,,riviera,556.44,515813599,41e5e874-e750-4bc2-9e59-2b4ed5ee5bfe
2019-10-01 02:26:48 UTC,view,19200048,2053013556202308035,construction.tools.saw,huter,115.81,512626652,15aa7ecb-977a-4366-a347-81b0247a827e
2019-10-01 02:26:48 UTC,view,32403688,2053013566562238479,,elysium,7.98,534533415,63877d6b-7051-4efa-8eb0-36f7c48f2ebe
2019-10-01 02:26:48 UTC,view,5000071,2053013566100866035,appliances.sewing_machine,janome,235.24,515808099,596d1810-a418-468a-b422-bf3f20062d5d
2019-10-01 02:26:49 UTC,view,19200007,2053013556202308035,construction.tools.saw,bosch,110.17,516655343,b9c8d289-0da8-42a0-bee4-721f1345e8d7
2019-10-01 02:26:49 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,518585365,623d8784-7565-42b0-ad72-daef39a66e10
2019-10-01 02:26:49 UTC,view,5100816,2053013553375346967,,xiaomi,29.51,512826247,abcff3b9-a466-405d-958d-1d34467432f5
2019-10-01 02:26:50 UTC,view,6800992,2053013554222596431,computers.components.hdd,transcend,45.05,515445710,f516843c-6627-4af1-8dd3-5a008784eb5e
2019-10-01 02:26:50 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,179.38,512635198,36677c58-96e8-43cb-955d-c2993f423090
2019-10-01 02:26:50 UTC,view,20000065,2053013559515808389,,tempish,40.93,543468900,70da6a58-f6d3-4d90-a5e1-9fa4e73091f3
2019-10-01 02:26:50 UTC,view,15200465,2053013553484398879,,varta,106.57,514070707,7da44ada-6b3c-453f-b913-40ebad9bfe23
2019-10-01 02:26:50 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,957.53,518840573,929cf727-5d75-4eeb-b3d5-0bd631e57a11
2019-10-01 02:26:50 UTC,view,4803879,2053013554658804075,electronics.audio.headphone,xiaomi,71.30,530803522,8a23287a-5b5a-4a96-a5c5-785ad7d636dd
2019-10-01 02:26:50 UTC,view,1004670,2053013555631882655,electronics.smartphone,samsung,1286.75,552298170,626a0d7a-d9d7-4936-9fba-c4f808655231
2019-10-01 02:26:50 UTC,view,1801854,2053013554415534427,electronics.video.tv,samsung,1003.63,548178570,07e4e092-8cf1-4571-b72b-cbb32b8a3f0c
2019-10-01 02:26:50 UTC,view,28717456,2053013565480109009,apparel.shoes.keds,respect,87.26,539238830,25048d1c-3878-4b30-af11-52690dd2dc3f
2019-10-01 02:26:51 UTC,view,2900418,2053013554776244595,appliances.kitchen.microwave,ava,53.23,513695242,662982d6-09a7-4b0a-ba06-9e998530387c
2019-10-01 02:26:51 UTC,view,1306987,2053013558920217191,computers.notebook,asus,845.51,513203571,4fd80b17-137d-45ba-b86a-6283ee4d6a6d
2019-10-01 02:26:51 UTC,view,1004235,2053013555631882655,electronics.smartphone,apple,1169.25,530393296,ec326510-c493-4e26-8439-a6cb0d65abff
2019-10-01 02:26:51 UTC,view,2300200,2053013560530830019,electronics.camera.video,panasonic,270.25,555463071,c6e14081-0b96-4453-8b2c-7e5be1f1c3ad
2019-10-01 02:26:51 UTC,view,1004903,2053013555631882655,electronics.smartphone,huawei,111.82,544347571,65ab99f4-81a7-4235-a8bb-2164de5dc751
2019-10-01 02:26:51 UTC,view,16500000,2053013556462354899,,omron,92.64,555463064,d052f2e1-9321-4fef-87ad-f31521136aef
2019-10-01 02:26:51 UTC,view,1801704,2053013554415534427,electronics.video.tv,samsung,424.62,537272007,39eab2a1-2816-4db1-bcff-7d61f78a7a62
2019-10-01 02:26:51 UTC,view,1004932,2053013555631882655,electronics.smartphone,vivo,463.31,514715527,85216168-a50f-48a4-a127-4ee9cc9421e4
2019-10-01 02:26:51 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.82,518629873,8e13385b-012d-4ed0-9529-e464e9dd2f0f
2019-10-01 02:26:52 UTC,view,3100819,2053013555262783879,appliances.kitchen.blender,polaris,51.46,515483025,d842abf4-6628-4ef5-888e-0f2734af3b4d
2019-10-01 02:26:52 UTC,view,1500399,2053013552955916539,computers.peripherals.printer,canon,118.38,513489079,63de1120-9d48-45d0-b024-500d1b95d71f
2019-10-01 02:26:52 UTC,view,2100099,2053013552603594983,electronics.video.tv,lg,347.21,555463015,90a47cf7-ebfe-4bdf-ae9a-f7861421abd9
2019-10-01 02:26:52 UTC,view,19200023,2053013556202308035,construction.tools.saw,husqvarna,514.81,554741027,9d7798d1-2cf6-4b13-a81e-7e3fa6f2f047
2019-10-01 02:26:52 UTC,view,1004433,2053013555631882655,electronics.smartphone,samsung,257.15,555462925,eb10dfa0-857c-48c8-b5c3-db8bd3f2a69b
2019-10-01 02:26:52 UTC,view,3200419,2053013555321504139,appliances.kitchen.meat_grinder,polaris,53.23,528769528,aa01487d-d46a-4704-9f1c-29613fbdaf1e
2019-10-01 02:26:52 UTC,view,3801081,2053013566176363511,appliances.iron,scarlett,16.71,514547100,44253ccf-f9f9-4668-8eaf-0daffd05ccc4
2019-10-01 02:26:52 UTC,view,1004946,2053013555631882655,electronics.smartphone,oneplus,746.22,514623053,c8c8c70d-5d37-4d67-9427-bff3b7b3fa69
2019-10-01 02:26:52 UTC,view,2701703,2053013563911439225,appliances.kitchen.refrigerators,bosch,571.11,515830868,fd9f215a-bc1b-4b88-b95c-a8f4185755f5
2019-10-01 02:26:53 UTC,view,3100363,2053013555262783879,appliances.kitchen.blender,saturn,8.98,518357157,7a5db249-cd73-44af-bcaa-eb8bd57c1fd3
2019-10-01 02:26:53 UTC,view,1003862,2053013555631882655,electronics.smartphone,xiaomi,254.05,555462875,c81f1ce0-7ab3-46d6-ad7f-6f5efe2315f2
2019-10-01 02:26:53 UTC,view,8800817,2053013555573162395,electronics.telephone,elari,30.80,514798051,cb8b9d08-be3d-4b95-8c81-230df09b8b85
2019-10-01 02:26:53 UTC,view,3700870,2053013565983425517,appliances.environment.vacuum,bosch,378.36,544014345,e7e2ea03-f103-4fb0-82d4-f596ac19f495
2019-10-01 02:26:53 UTC,view,22700680,2053013556168753601,,bosch,7.98,514601256,e44dfefb-af12-4a36-815d-0e93589aff4d
2019-10-01 02:26:53 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,1052.79,513783612,93371441-b2b7-4fc3-85f8-bddca2739825
2019-10-01 02:26:53 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,514311861,4c60cd4d-7f6f-4037-a611-9b20619b31e3
2019-10-01 02:26:53 UTC,view,3900815,2053013552326770905,appliances.environment.water_heater,ariston,133.82,546383646,4707bf96-9d69-46f9-9597-e7abe11a7adb
2019-10-01 02:26:53 UTC,view,14200198,2053013557645148695,,cort,412.11,512458373,a0e29690-3140-47e9-86b4-515eb7319f16
2019-10-01 02:26:53 UTC,view,3701282,2053013565983425517,appliances.environment.vacuum,karcher,250.67,518526791,65309775-0d9b-463b-8921-70753f6087e9
2019-10-01 02:26:54 UTC,view,15201144,2053013553484398879,,,263.33,539226163,813386da-c976-4ad9-862f-f964b3526bee
2019-10-01 02:26:54 UTC,view,28715839,2053013565127787455,apparel.shoes,rooman,51.22,519055229,9462dd4a-6b3e-4e9d-891f-d2eeaed83971
2019-10-01 02:26:54 UTC,view,5100645,2053013553341792533,electronics.clocks,garmin,236.80,519533013,83f5f8fe-f1f7-468f-9d54-59786ad0a0d2
2019-10-01 02:26:54 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,360.08,529062052,9c6ae552-b6d1-420b-91c4-1b5270bceb10
2019-10-01 02:26:55 UTC,view,12707404,2053013553559896355,,,316.87,513389645,a4f6b75d-14fe-48a4-a00d-aa4a3e56480a
2019-10-01 02:26:55 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,957.53,514724656,2dbe5bc4-e00b-4f49-975c-3bea6f9590d4
2019-10-01 02:26:55 UTC,view,1004157,2053013555631882655,electronics.smartphone,samsung,746.48,544373753,43fff508-7793-4e8e-bee7-f79d9212cd8e
2019-10-01 02:26:55 UTC,view,1005104,2053013555631882655,electronics.smartphone,apple,975.57,552408931,e8b95f1a-5f87-40ab-b75a-40942d5a1726
2019-10-01 02:26:55 UTC,view,41900000,2090971686529663114,appliances.environment.vacuum,,23.60,512698113,a8c075ac-2e01-4272-b8fb-63a7a0515c0e
2019-10-01 02:26:55 UTC,view,5500184,2053013563139687243,,philips,43.68,553784953,8a555405-5ff5-0c57-fb46-8f06c6c6659d
2019-10-01 02:26:55 UTC,view,4802272,2053013554658804075,electronics.audio.headphone,samsung,6.67,544837759,f7a5f868-8016-442a-95fb-2507060c701e
2019-10-01 02:26:55 UTC,view,6801074,2053013554222596431,computers.components.hdd,apacer,39.90,515169874,ea30dcbf-cf09-4adb-b3ad-d4715d4fd24f
2019-10-01 02:26:55 UTC,view,18600003,2053013559708746385,,sv,360.11,542056761,8cc6dbf6-bb3b-492f-ab55-7cee95d105c0
2019-10-01 02:26:56 UTC,view,25510425,2053013562250494749,,gerat,7.46,512452527,2b3df29a-6ae4-42ce-9103-3c0d19c13140
2019-10-01 02:26:56 UTC,view,1004161,2053013555631882655,electronics.smartphone,xiaomi,96.53,514216667,ca294b30-6d24-4d0e-85c1-24cf2ec68880
2019-10-01 02:26:56 UTC,view,1004956,2053013555631882655,electronics.smartphone,xiaomi,395.10,527256596,03f8652a-f482-4d13-bc48-c6498b04efb8
2019-10-01 02:26:56 UTC,view,35107559,2070005009382114061,apparel.underwear,milavitsa,21.92,515531630,785971b7-395e-47a8-951f-2eec2d0a8fc0
2019-10-01 02:26:56 UTC,view,1004562,2053013555631882655,electronics.smartphone,meizu,101.65,550443776,37902f7d-1c34-43f2-8258-a5f28ec0fb76
2019-10-01 02:26:56 UTC,view,22700740,2053013556168753601,,wera,82.56,531063605,05664614-7845-4809-ac08-970a912858d0
2019-10-01 02:26:56 UTC,view,5100505,2053013553341792533,electronics.clocks,apple,386.08,512736046,f0a6fb4a-df23-49b9-bb97-879fd4cd09e0
2019-10-01 02:26:56 UTC,view,1004877,2053013555631882655,electronics.smartphone,xiaomi,84.69,554095038,5994e533-16e9-44d0-ac07-d266e611046d
2019-10-01 02:26:56 UTC,view,22000254,2053013561327747819,,norfin,231.66,517632987,a1af0dbd-2c5e-4f33-b9b7-dfc95392d240
2019-10-01 02:26:56 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,516694224,4aa96b78-3cf1-4672-887b-cb75311efb5d
2019-10-01 02:26:56 UTC,view,28101360,2053013564918072245,,balta,68.73,521893990,d1eafe50-d5d7-4a00-af3f-c3bac3259698
2019-10-01 02:26:57 UTC,view,17300770,2053013553853497655,,,48.90,513996848,7f705cfe-4ba1-4641-be8b-319ddc64c514
